CAUSA_DEF,ANIO_REGIS,ENT_CVE,MUN_CVE,SEXO,RANGO_EDAD,CONTEO,POBLACION,TASA,TASA_TYPE,ENT_NAME,MUN_NAME,Descripcion
C50,2002,7,31,Total,>65,1,2115.0,0.039,1K,Chiapas,Chilón,C50 - Tumor maligno de la mama
C50,2002,7,48,Total,>65,1,1100.0,0.075,1K,Chiapas,Juárez,C50 - Tumor maligno de la mama
C50,2002,7,97,Total,>65,2,4478.0,0.037,1K,Chiapas,Tonalá,C50 - Tumor maligno de la mama
C50,2003,7,17,Total,>65,1,3570.0,0.023,1K,Chiapas,Cintalapa,C50 - Tumor maligno de la mama
C50,2003,7,78,Total,>65,1,4778.0,0.017,1K,Chiapas,San Cristóbal de las Casas,C50 - Tumor maligno de la mama
C50,2003,7,79,Total,>65,1,1175.0,0.07,1K,Chiapas,San Fernando,C50 - Tumor maligno de la mama
C50,2003,7,97,Total,>65,1,4645.0,0.018,1K,Chiapas,Tonalá,C50 - Tumor maligno de la mama
C50,2003,7,106,Total,>65,1,2431.0,0.034,1K,Chiapas,Venustiano Carranza,C50 - Tumor maligno de la mama
C50,2004,7,15,Total,>65,1,2313.0,0.035,1K,Chiapas,Cacahoatán,C50 - Tumor maligno de la mama
C50,2004,7,27,Total,>65,1,3603.0,0.023,1K,Chiapas,Chiapa de Corzo,C50 - Tumor maligno de la mama
C50,2004,7,31,Total,>65,1,2325.0,0.035,1K,Chiapas,Chilón,C50 - Tumor maligno de la mama
C50,2004,7,40,Total,>65,1,2644.0,0.031,1K,Chiapas,Huixtla,C50 - Tumor maligno de la mama
C50,2004,7,64,Total,>65,1,1576.0,0.052,1K,Chiapas,Oxchuc,C50 - Tumor maligno de la mama
C50,2004,7,65,Total,>65,1,2873.0,0.029,1K,Chiapas,Palenque,C50 - Tumor maligno de la mama
C50,2004,7,97,Total,>65,1,4815.0,0.017,1K,Chiapas,Tonalá,C50 - Tumor maligno de la mama
C50,2004,7,102,Total,>65,1,1887.0,0.043,1K,Chiapas,Tuxtla Chico,C50 - Tumor maligno de la mama
C50,2005,7,15,Total,>65,1,2406.0,0.034,1K,Chiapas,Cacahoatán,C50 - Tumor maligno de la mama
C50,2005,7,17,Total,>65,1,3908.0,0.021,1K,Chiapas,Cintalapa,C50 - Tumor maligno de la mama
C50,2005,7,19,Total,>65,1,6156.0,0.013,1K,Chiapas,Comitán de Domínguez,C50 - Tumor maligno de la mama
C50,2005,7,40,Total,>65,1,2744.0,0.03,1K,Chiapas,Huixtla,C50 - Tumor maligno de la mama
C50,2005,7,46,Total,>65,1,2552.0,0.032,1K,Chiapas,Jiquipilas,C50 - Tumor maligno de la mama
C50,2005,7,57,Total,>65,1,2646.0,0.031,1K,Chiapas,Motozintla,C50 - Tumor maligno de la mama
C50,2005,7,61,Total,>65,1,3193.0,0.026,1K,Chiapas,Ocozocoautla de Espinosa,C50 - Tumor maligno de la mama
C50,2005,7,78,Total,>65,3,5232.0,0.047,1K,Chiapas,San Cristóbal de las Casas,C50 - Tumor maligno de la mama
C50,2006,7,2,Total,>65,1,1540.0,0.053,1K,Chiapas,Acala,C50 - Tumor maligno de la mama
C50,2006,7,9,Total,>65,1,2755.0,0.03,1K,Chiapas,Arriaga,C50 - Tumor maligno de la mama
C50,2006,7,15,Total,>65,1,2509.0,0.033,1K,Chiapas,Cacahoatán,C50 - Tumor maligno de la mama
C50,2006,7,19,Total,>65,1,6417.0,0.013,1K,Chiapas,Comitán de Domínguez,C50 - Tumor maligno de la mama
C50,2006,7,27,Total,>65,1,3974.0,0.021,1K,Chiapas,Chiapa de Corzo,C50 - Tumor maligno de la mama
C50,2006,7,40,Total,>65,2,2856.0,0.057,1K,Chiapas,Huixtla,C50 - Tumor maligno de la mama
C50,2006,7,71,Total,>65,1,1514.0,0.054,1K,Chiapas,Villa Comaltitlán,C50 - Tumor maligno de la mama
C50,2006,7,108,Total,>65,3,4849.0,0.051,1K,Chiapas,Villaflores,C50 - Tumor maligno de la mama
C50,2007,7,3,Total,>65,1,1647.0,0.05,1K,Chiapas,Acapetahua,C50 - Tumor maligno de la mama
C50,2007,7,17,Total,>65,1,4312.0,0.019,1K,Chiapas,Cintalapa,C50 - Tumor maligno de la mama
C50,2007,7,19,Total,>65,4,6704.0,0.049,1K,Chiapas,Comitán de Domínguez,C50 - Tumor maligno de la mama
C50,2007,7,21,Total,>65,1,1231.0,0.067,1K,Chiapas,Copainalá,C50 - Tumor maligno de la mama
C50,2007,7,27,Total,>65,1,4189.0,0.02,1K,Chiapas,Chiapa de Corzo,C50 - Tumor maligno de la mama
C50,2007,7,77,Total,>65,1,1962.0,0.042,1K,Chiapas,Salto de Agua,C50 - Tumor maligno de la mama
C50,2007,7,78,Total,>65,2,5777.0,0.028,1K,Chiapas,San Cristóbal de las Casas,C50 - Tumor maligno de la mama
C50,2007,7,99,Total,>65,1,3565.0,0.023,1K,Chiapas,La Trinitaria,C50 - Tumor maligno de la mama
C50,2008,7,9,Total,>65,3,2962.0,0.083,1K,Chiapas,Arriaga,C50 - Tumor maligno de la mama
C50,2008,7,17,Total,>65,2,4530.0,0.036,1K,Chiapas,Cintalapa,C50 - Tumor maligno de la mama
C50,2008,7,21,Total,>65,1,1279.0,0.064,1K,Chiapas,Copainalá,C50 - Tumor maligno de la mama
C50,2008,7,40,Total,>65,4,3110.0,0.105,1K,Chiapas,Huixtla,C50 - Tumor maligno de la mama
C50,2008,7,54,Total,>65,1,1714.0,0.048,1K,Chiapas,Mazatán,C50 - Tumor maligno de la mama
C50,2008,7,61,Total,>65,1,3712.0,0.022,1K,Chiapas,Ocozocoautla de Espinosa,C50 - Tumor maligno de la mama
C50,2008,7,69,Total,>65,1,3229.0,0.025,1K,Chiapas,Pijijiapan,C50 - Tumor maligno de la mama
C50,2008,7,75,Total,>65,1,1475.0,0.056,1K,Chiapas,Las Rosas,C50 - Tumor maligno de la mama
C50,2008,7,78,Total,>65,3,6073.0,0.041,1K,Chiapas,San Cristóbal de las Casas,C50 - Tumor maligno de la mama
C50,2008,7,92,Total,>65,1,1976.0,0.041,1K,Chiapas,Tecpatán,C50 - Tumor maligno de la mama
C50,2008,7,97,Total,>65,3,5612.0,0.044,1K,Chiapas,Tonalá,C50 - Tumor maligno de la mama
C50,2008,7,99,Total,>65,2,3761.0,0.044,1K,Chiapas,La Trinitaria,C50 - Tumor maligno de la mama
C50,2008,7,102,Total,>65,1,2316.0,0.035,1K,Chiapas,Tuxtla Chico,C50 - Tumor maligno de la mama
C50,2008,7,107,Total,>65,1,3767.0,0.022,1K,Chiapas,Villa Corzo,C50 - Tumor maligno de la mama
C50,2008,7,109,Total,>65,1,1330.0,0.062,1K,Chiapas,Yajalón,C50 - Tumor maligno de la mama
C50,2009,7,2,Total,>65,1,1781.0,0.046,1K,Chiapas,Acala,C50 - Tumor maligno de la mama
C50,2009,7,19,Total,>65,1,7294.0,0.011,1K,Chiapas,Comitán de Domínguez,C50 - Tumor maligno de la mama
C50,2009,7,40,Total,>65,1,3244.0,0.025,1K,Chiapas,Huixtla,C50 - Tumor maligno de la mama
C50,2009,7,51,Total,>65,1,2521.0,0.033,1K,Chiapas,Mapastepec,C50 - Tumor maligno de la mama
C50,2009,7,57,Total,>65,1,3281.0,0.025,1K,Chiapas,Motozintla,C50 - Tumor maligno de la mama
C50,2009,7,61,Total,>65,2,3898.0,0.042,1K,Chiapas,Ocozocoautla de Espinosa,C50 - Tumor maligno de la mama
C50,2009,7,69,Total,>65,1,3391.0,0.024,1K,Chiapas,Pijijiapan,C50 - Tumor maligno de la mama
C50,2009,7,75,Total,>65,1,1529.0,0.054,1K,Chiapas,Las Rosas,C50 - Tumor maligno de la mama
C50,2009,7,78,Total,>65,1,6379.0,0.013,1K,Chiapas,San Cristóbal de las Casas,C50 - Tumor maligno de la mama
C50,2009,7,79,Total,>65,1,1621.0,0.051,1K,Chiapas,San Fernando,C50 - Tumor maligno de la mama
C50,2009,7,81,Total,>65,1,1271.0,0.065,1K,Chiapas,Simojovel,C50 - Tumor maligno de la mama
C50,2009,7,86,Total,>65,1,1122.0,0.073,1K,Chiapas,Suchiapa,C50 - Tumor maligno de la mama
C50,2009,7,97,Total,>65,2,5834.0,0.028,1K,Chiapas,Tonalá,C50 - Tumor maligno de la mama
C50,2009,7,102,Total,>65,1,2436.0,0.034,1K,Chiapas,Tuxtla Chico,C50 - Tumor maligno de la mama
C50,2010,7,2,Total,>65,1,1851.0,0.044,1K,Chiapas,Acala,C50 - Tumor maligno de la mama
C50,2010,7,17,Total,>65,2,4948.0,0.033,1K,Chiapas,Cintalapa,C50 - Tumor maligno de la mama
C50,2010,7,19,Total,>65,1,7538.0,0.011,1K,Chiapas,Comitán de Domínguez,C50 - Tumor maligno de la mama
C50,2010,7,21,Total,>65,1,1368.0,0.06,1K,Chiapas,Copainalá,C50 - Tumor maligno de la mama
C50,2010,7,27,Total,>65,1,4833.0,0.017,1K,Chiapas,Chiapa de Corzo,C50 - Tumor maligno de la mama
C50,2010,7,40,Total,>65,2,3356.0,0.049,1K,Chiapas,Huixtla,C50 - Tumor maligno de la mama
C50,2010,7,46,Total,>65,1,3246.0,0.025,1K,Chiapas,Jiquipilas,C50 - Tumor maligno de la mama
C50,2010,7,48,Total,>65,1,1401.0,0.059,1K,Chiapas,Juárez,C50 - Tumor maligno de la mama
C50,2010,7,57,Total,>65,1,3428.0,0.024,1K,Chiapas,Motozintla,C50 - Tumor maligno de la mama
C50,2010,7,61,Total,>65,1,4057.0,0.02,1K,Chiapas,Ocozocoautla de Espinosa,C50 - Tumor maligno de la mama
C50,2010,7,69,Total,>65,2,3529.0,0.046,1K,Chiapas,Pijijiapan,C50 - Tumor maligno de la mama
C50,2010,7,78,Total,>65,3,6642.0,0.037,1K,Chiapas,San Cristóbal de las Casas,C50 - Tumor maligno de la mama
C50,2010,7,86,Total,>65,1,1167.0,0.07,1K,Chiapas,Suchiapa,C50 - Tumor maligno de la mama
C50,2010,7,92,Total,>65,1,2160.0,0.038,1K,Chiapas,Tecpatán,C50 - Tumor maligno de la mama
C50,2010,7,97,Total,>65,1,6013.0,0.014,1K,Chiapas,Tonalá,C50 - Tumor maligno de la mama
C50,2010,7,108,Total,>65,1,5950.0,0.014,1K,Chiapas,Villaflores,C50 - Tumor maligno de la mama
C50,2011,7,2,Total,>65,2,1909.0,0.086,1K,Chiapas,Acala,C50 - Tumor maligno de la mama
C50,2011,7,3,Total,>65,1,1898.0,0.043,1K,Chiapas,Acapetahua,C50 - Tumor maligno de la mama
C50,2011,7,9,Total,>65,2,3219.0,0.051,1K,Chiapas,Arriaga,C50 - Tumor maligno de la mama
C50,2011,7,19,Total,>65,1,7732.0,0.011,1K,Chiapas,Comitán de Domínguez,C50 - Tumor maligno de la mama
C50,2011,7,20,Total,>65,2,2351.0,0.07,1K,Chiapas,La Concordia,C50 - Tumor maligno de la mama
C50,2011,7,27,Total,>65,1,4997.0,0.016,1K,Chiapas,Chiapa de Corzo,C50 - Tumor maligno de la mama
C50,2011,7,32,Total,>65,1,1884.0,0.044,1K,Chiapas,Escuintla,C50 - Tumor maligno de la mama
C50,2011,7,37,Total,>65,1,2155.0,0.038,1K,Chiapas,Huehuetán,C50 - Tumor maligno de la mama
C50,2011,7,51,Total,>65,1,2727.0,0.03,1K,Chiapas,Mapastepec,C50 - Tumor maligno de la mama
C50,2011,7,57,Total,>65,1,3553.0,0.023,1K,Chiapas,Motozintla,C50 - Tumor maligno de la mama
C50,2011,7,59,Total,>65,1,5783.0,0.014,1K,Chiapas,Ocosingo,C50 - Tumor maligno de la mama
C50,2011,7,61,Total,>65,1,4188.0,0.02,1K,Chiapas,Ocozocoautla de Espinosa,C50 - Tumor maligno de la mama
C50,2011,7,69,Total,>65,1,3645.0,0.022,1K,Chiapas,Pijijiapan,C50 - Tumor maligno de la mama
C50,2011,7,72,Total,>65,1,1066.0,0.077,1K,Chiapas,Pueblo Nuevo Solistahuacán,C50 - Tumor maligno de la mama
C50,2011,7,75,Total,>65,1,1602.0,0.051,1K,Chiapas,Las Rosas,C50 - Tumor maligno de la mama
C50,2011,7,78,Total,>65,3,6862.0,0.036,1K,Chiapas,San Cristóbal de las Casas,C50 - Tumor maligno de la mama
C50,2011,7,86,Total,>65,1,1203.0,0.068,1K,Chiapas,Suchiapa,C50 - Tumor maligno de la mama
C50,2011,7,87,Total,>65,1,1850.0,0.044,1K,Chiapas,Suchiate,C50 - Tumor maligno de la mama
C50,2011,7,97,Total,>65,1,6152.0,0.013,1K,Chiapas,Tonalá,C50 - Tumor maligno de la mama
C50,2011,7,99,Total,>65,2,4293.0,0.038,1K,Chiapas,La Trinitaria,C50 - Tumor maligno de la mama
C50,2011,7,107,Total,>65,1,4253.0,0.019,1K,Chiapas,Villa Corzo,C50 - Tumor maligno de la mama
C50,2011,7,108,Total,>65,2,6164.0,0.027,1K,Chiapas,Villaflores,C50 - Tumor maligno de la mama
C50,2012,7,17,Total,>65,2,5277.0,0.031,1K,Chiapas,Cintalapa,C50 - Tumor maligno de la mama
C50,2012,7,19,Total,>65,3,7937.0,0.031,1K,Chiapas,Comitán de Domínguez,C50 - Tumor maligno de la mama
C50,2012,7,40,Total,>65,1,3543.0,0.023,1K,Chiapas,Huixtla,C50 - Tumor maligno de la mama
C50,2012,7,46,Total,>65,2,3470.0,0.047,1K,Chiapas,Jiquipilas,C50 - Tumor maligno de la mama
C50,2012,7,48,Total,>65,1,1452.0,0.056,1K,Chiapas,Juárez,C50 - Tumor maligno de la mama
C50,2012,7,51,Total,>65,1,2825.0,0.029,1K,Chiapas,Mapastepec,C50 - Tumor maligno de la mama
C50,2012,7,54,Total,>65,2,1979.0,0.083,1K,Chiapas,Mazatán,C50 - Tumor maligno de la mama
C50,2012,7,59,Total,>65,1,6004.0,0.014,1K,Chiapas,Ocosingo,C50 - Tumor maligno de la mama
C50,2012,7,61,Total,>65,3,4325.0,0.057,1K,Chiapas,Ocozocoautla de Espinosa,C50 - Tumor maligno de la mama
C50,2012,7,65,Total,>65,1,4422.0,0.019,1K,Chiapas,Palenque,C50 - Tumor maligno de la mama
C50,2012,7,78,Total,>65,1,7092.0,0.012,1K,Chiapas,San Cristóbal de las Casas,C50 - Tumor maligno de la mama
C50,2012,7,80,Total,>65,1,1563.0,0.052,1K,Chiapas,Siltepec,C50 - Tumor maligno de la mama
C50,2012,7,102,Total,>65,1,2714.0,0.03,1K,Chiapas,Tuxtla Chico,C50 - Tumor maligno de la mama
C50,2012,7,106,Total,>65,2,3602.0,0.046,1K,Chiapas,Venustiano Carranza,C50 - Tumor maligno de la mama
C50,2012,7,107,Total,>65,1,4393.0,0.019,1K,Chiapas,Villa Corzo,C50 - Tumor maligno de la mama
C50,2013,7,3,Total,>65,1,2003.0,0.041,1K,Chiapas,Acapetahua,C50 - Tumor maligno de la mama
C50,2013,7,9,Total,>65,1,3362.0,0.024,1K,Chiapas,Arriaga,C50 - Tumor maligno de la mama
C50,2013,7,15,Total,>65,1,3194.0,0.026,1K,Chiapas,Cacahoatán,C50 - Tumor maligno de la mama
C50,2013,7,17,Total,>65,2,5452.0,0.03,1K,Chiapas,Cintalapa,C50 - Tumor maligno de la mama
C50,2013,7,19,Total,>65,4,8150.0,0.04,1K,Chiapas,Comitán de Domínguez,C50 - Tumor maligno de la mama
C50,2013,7,20,Total,>65,1,2524.0,0.032,1K,Chiapas,La Concordia,C50 - Tumor maligno de la mama
C50,2013,7,27,Total,>65,2,5345.0,0.031,1K,Chiapas,Chiapa de Corzo,C50 - Tumor maligno de la mama
C50,2013,7,37,Total,>65,1,2280.0,0.036,1K,Chiapas,Huehuetán,C50 - Tumor maligno de la mama
C50,2013,7,40,Total,>65,1,3644.0,0.023,1K,Chiapas,Huixtla,C50 - Tumor maligno de la mama
C50,2013,7,41,Total,>65,1,2207.0,0.037,1K,Chiapas,La Independencia,C50 - Tumor maligno de la mama
C50,2013,7,51,Total,>65,1,2928.0,0.028,1K,Chiapas,Mapastepec,C50 - Tumor maligno de la mama
C50,2013,7,54,Total,>65,1,2041.0,0.04,1K,Chiapas,Mazatán,C50 - Tumor maligno de la mama
C50,2013,7,75,Total,>65,2,1670.0,0.098,1K,Chiapas,Las Rosas,C50 - Tumor maligno de la mama
C50,2013,7,78,Total,>65,2,7333.0,0.022,1K,Chiapas,San Cristóbal de las Casas,C50 - Tumor maligno de la mama
C50,2013,7,87,Total,>65,1,1971.0,0.042,1K,Chiapas,Suchiate,C50 - Tumor maligno de la mama
C50,2013,7,94,Total,>65,1,1662.0,0.049,1K,Chiapas,Teopisca,C50 - Tumor maligno de la mama
C50,2013,7,97,Total,>65,1,6454.0,0.013,1K,Chiapas,Tonalá,C50 - Tumor maligno de la mama
C50,2013,7,102,Total,>65,1,2807.0,0.029,1K,Chiapas,Tuxtla Chico,C50 - Tumor maligno de la mama
C50,2013,7,107,Total,>65,1,4540.0,0.018,1K,Chiapas,Villa Corzo,C50 - Tumor maligno de la mama
C50,2013,7,108,Total,>65,1,6619.0,0.012,1K,Chiapas,Villaflores,C50 - Tumor maligno de la mama
C50,2014,7,1,Total,>65,1,1031.0,0.08,1K,Chiapas,Acacoyagua,C50 - Tumor maligno de la mama
C50,2014,7,4,Total,>65,2,1184.0,0.139,1K,Chiapas,Altamirano,C50 - Tumor maligno de la mama
C50,2014,7,9,Total,>65,2,3439.0,0.048,1K,Chiapas,Arriaga,C50 - Tumor maligno de la mama
C50,2014,7,13,Total,>65,1,1168.0,0.07,1K,Chiapas,Bochil,C50 - Tumor maligno de la mama
C50,2014,7,15,Total,>65,1,3282.0,0.025,1K,Chiapas,Cacahoatán,C50 - Tumor maligno de la mama
C50,2014,7,17,Total,>65,1,5634.0,0.015,1K,Chiapas,Cintalapa,C50 - Tumor maligno de la mama
C50,2014,7,19,Total,>65,3,8373.0,0.029,1K,Chiapas,Comitán de Domínguez,C50 - Tumor maligno de la mama
C50,2014,7,27,Total,>65,1,5528.0,0.015,1K,Chiapas,Chiapa de Corzo,C50 - Tumor maligno de la mama
C50,2014,7,30,Total,>65,1,1795.0,0.046,1K,Chiapas,Chicomuselo,C50 - Tumor maligno de la mama
C50,2014,7,40,Total,>65,1,3751.0,0.022,1K,Chiapas,Huixtla,C50 - Tumor maligno de la mama
C50,2014,7,51,Total,>65,1,3031.0,0.027,1K,Chiapas,Mapastepec,C50 - Tumor maligno de la mama
C50,2014,7,61,Total,>65,1,4616.0,0.018,1K,Chiapas,Ocozocoautla de Espinosa,C50 - Tumor maligno de la mama
C50,2014,7,65,Total,>65,3,4792.0,0.051,1K,Chiapas,Palenque,C50 - Tumor maligno de la mama
C50,2014,7,69,Total,>65,1,4021.0,0.02,1K,Chiapas,Pijijiapan,C50 - Tumor maligno de la mama
C50,2014,7,71,Total,>65,2,2042.0,0.08,1K,Chiapas,Villa Comaltitlán,C50 - Tumor maligno de la mama
C50,2014,7,78,Total,>65,2,7583.0,0.022,1K,Chiapas,San Cristóbal de las Casas,C50 - Tumor maligno de la mama
C50,2014,7,83,Total,>65,1,1097.0,0.075,1K,Chiapas,Socoltenango,C50 - Tumor maligno de la mama
C50,2014,7,97,Total,>65,1,6617.0,0.012,1K,Chiapas,Tonalá,C50 - Tumor maligno de la mama
C50,2014,7,102,Total,>65,1,2902.0,0.028,1K,Chiapas,Tuxtla Chico,C50 - Tumor maligno de la mama
C50,2014,7,106,Total,>65,1,3833.0,0.021,1K,Chiapas,Venustiano Carranza,C50 - Tumor maligno de la mama
C50,2014,7,108,Total,>65,3,6857.0,0.036,1K,Chiapas,Villaflores,C50 - Tumor maligno de la mama
C50,2015,7,3,Total,>65,2,2113.0,0.078,1K,Chiapas,Acapetahua,C50 - Tumor maligno de la mama
C50,2015,7,6,Total,>65,1,1877.0,0.044,1K,Chiapas,Amatenango de la Frontera,C50 - Tumor maligno de la mama
C50,2015,7,9,Total,>65,1,3519.0,0.023,1K,Chiapas,Arriaga,C50 - Tumor maligno de la mama
C50,2015,7,11,Total,>65,1,1303.0,0.063,1K,Chiapas,Bella Vista,C50 - Tumor maligno de la mama
C50,2015,7,19,Total,>65,1,8597.0,0.01,1K,Chiapas,Comitán de Domínguez,C50 - Tumor maligno de la mama
C50,2015,7,20,Total,>65,1,2705.0,0.03,1K,Chiapas,La Concordia,C50 - Tumor maligno de la mama
C50,2015,7,46,Total,>65,1,3836.0,0.021,1K,Chiapas,Jiquipilas,C50 - Tumor maligno de la mama
C50,2015,7,51,Total,>65,2,3136.0,0.052,1K,Chiapas,Mapastepec,C50 - Tumor maligno de la mama
C50,2015,7,61,Total,>65,1,4764.0,0.017,1K,Chiapas,Ocozocoautla de Espinosa,C50 - Tumor maligno de la mama
C50,2015,7,68,Total,>65,1,2096.0,0.039,1K,Chiapas,Pichucalco,C50 - Tumor maligno de la mama
C50,2015,7,69,Total,>65,1,4150.0,0.02,1K,Chiapas,Pijijiapan,C50 - Tumor maligno de la mama
C50,2015,7,78,Total,>65,1,7834.0,0.01,1K,Chiapas,San Cristóbal de las Casas,C50 - Tumor maligno de la mama
C50,2015,7,97,Total,>65,2,6781.0,0.024,1K,Chiapas,Tonalá,C50 - Tumor maligno de la mama
C50,2015,7,102,Total,>65,1,2997.0,0.027,1K,Chiapas,Tuxtla Chico,C50 - Tumor maligno de la mama
C50,2015,7,107,Total,>65,1,4841.0,0.017,1K,Chiapas,Villa Corzo,C50 - Tumor maligno de la mama
C50,2016,7,3,Total,>65,2,2171.0,0.076,1K,Chiapas,Acapetahua,C50 - Tumor maligno de la mama
C50,2016,7,15,Total,>65,1,3465.0,0.024,1K,Chiapas,Cacahoatán,C50 - Tumor maligno de la mama
C50,2016,7,17,Total,>65,1,6008.0,0.014,1K,Chiapas,Cintalapa,C50 - Tumor maligno de la mama
C50,2016,7,19,Total,>65,3,8834.0,0.028,1K,Chiapas,Comitán de Domínguez,C50 - Tumor maligno de la mama
C50,2016,7,20,Total,>65,1,2799.0,0.029,1K,Chiapas,La Concordia,C50 - Tumor maligno de la mama
C50,2016,7,46,Total,>65,1,3965.0,0.021,1K,Chiapas,Jiquipilas,C50 - Tumor maligno de la mama
C50,2016,7,68,Total,>65,1,2153.0,0.038,1K,Chiapas,Pichucalco,C50 - Tumor maligno de la mama
C50,2016,7,69,Total,>65,1,4286.0,0.019,1K,Chiapas,Pijijiapan,C50 - Tumor maligno de la mama
C50,2016,7,71,Total,>65,1,2169.0,0.038,1K,Chiapas,Villa Comaltitlán,C50 - Tumor maligno de la mama
C50,2016,7,78,Total,>65,3,8101.0,0.03,1K,Chiapas,San Cristóbal de las Casas,C50 - Tumor maligno de la mama
C50,2016,7,97,Total,>65,2,6958.0,0.024,1K,Chiapas,Tonalá,C50 - Tumor maligno de la mama
C50,2016,7,99,Total,>65,1,5141.0,0.016,1K,Chiapas,La Trinitaria,C50 - Tumor maligno de la mama
C50,2016,7,100,Total,>65,1,1682.0,0.049,1K,Chiapas,Tumbalá,C50 - Tumor maligno de la mama
C50,2016,7,107,Total,>65,1,4999.0,0.016,1K,Chiapas,Villa Corzo,C50 - Tumor maligno de la mama
C50,2016,7,108,Total,>65,1,7345.0,0.011,1K,Chiapas,Villaflores,C50 - Tumor maligno de la mama
C50,2017,7,2,Total,>65,1,2303.0,0.036,1K,Chiapas,Acala,C50 - Tumor maligno de la mama
C50,2017,7,5,Total,>65,1,1042.0,0.079,1K,Chiapas,Amatán,C50 - Tumor maligno de la mama
C50,2017,7,11,Total,>65,1,1402.0,0.058,1K,Chiapas,Bella Vista,C50 - Tumor maligno de la mama
C50,2017,7,19,Total,>65,2,9101.0,0.018,1K,Chiapas,Comitán de Domínguez,C50 - Tumor maligno de la mama
C50,2017,7,31,Total,>65,1,4194.0,0.02,1K,Chiapas,Chilón,C50 - Tumor maligno de la mama
C50,2017,7,32,Total,>65,2,2272.0,0.072,1K,Chiapas,Escuintla,C50 - Tumor maligno de la mama
C50,2017,7,51,Total,>65,2,3361.0,0.049,1K,Chiapas,Mapastepec,C50 - Tumor maligno de la mama
C50,2017,7,54,Total,>65,2,2307.0,0.071,1K,Chiapas,Mazatán,C50 - Tumor maligno de la mama
C50,2017,7,61,Total,>65,1,5088.0,0.016,1K,Chiapas,Ocozocoautla de Espinosa,C50 - Tumor maligno de la mama
C50,2017,7,69,Total,>65,1,4434.0,0.018,1K,Chiapas,Pijijiapan,C50 - Tumor maligno de la mama
C50,2017,7,75,Total,>65,3,1834.0,0.134,1K,Chiapas,Las Rosas,C50 - Tumor maligno de la mama
C50,2017,7,77,Total,>65,1,3023.0,0.027,1K,Chiapas,Salto de Agua,C50 - Tumor maligno de la mama
C50,2017,7,78,Total,>65,3,8393.0,0.029,1K,Chiapas,San Cristóbal de las Casas,C50 - Tumor maligno de la mama
C50,2017,7,79,Total,>65,2,2177.0,0.075,1K,Chiapas,San Fernando,C50 - Tumor maligno de la mama
C50,2017,7,86,Total,>65,1,1449.0,0.057,1K,Chiapas,Suchiapa,C50 - Tumor maligno de la mama
C50,2017,7,92,Total,>65,1,2711.0,0.03,1K,Chiapas,Tecpatán,C50 - Tumor maligno de la mama
C50,2017,7,96,Total,>65,1,4025.0,0.02,1K,Chiapas,Tila,C50 - Tumor maligno de la mama
C50,2017,7,97,Total,>65,2,7157.0,0.023,1K,Chiapas,Tonalá,C50 - Tumor maligno de la mama
C50,2017,7,99,Total,>65,1,5335.0,0.015,1K,Chiapas,La Trinitaria,C50 - Tumor maligno de la mama
C50,2017,7,102,Total,>65,2,3204.0,0.051,1K,Chiapas,Tuxtla Chico,C50 - Tumor maligno de la mama
C50,2017,7,105,Total,>65,1,1453.0,0.056,1K,Chiapas,Unión Juárez,C50 - Tumor maligno de la mama
C50,2017,7,106,Total,>65,1,4204.0,0.02,1K,Chiapas,Venustiano Carranza,C50 - Tumor maligno de la mama
C50,2017,7,107,Total,>65,1,5171.0,0.016,1K,Chiapas,Villa Corzo,C50 - Tumor maligno de la mama
C50,2017,7,108,Total,>65,1,7616.0,0.011,1K,Chiapas,Villaflores,C50 - Tumor maligno de la mama
C50,2017,7,111,Total,>65,1,1771.0,0.046,1K,Chiapas,Zinacantán,C50 - Tumor maligno de la mama
C50,2018,7,17,Total,>65,1,6445.0,0.013,1K,Chiapas,Cintalapa,C50 - Tumor maligno de la mama
C50,2018,7,19,Total,>65,2,9390.0,0.017,1K,Chiapas,Comitán de Domínguez,C50 - Tumor maligno de la mama
C50,2018,7,27,Total,>65,1,6336.0,0.013,1K,Chiapas,Chiapa de Corzo,C50 - Tumor maligno de la mama
C50,2018,7,31,Total,>65,1,4364.0,0.019,1K,Chiapas,Chilón,C50 - Tumor maligno de la mama
C50,2018,7,37,Total,>65,1,2645.0,0.031,1K,Chiapas,Huehuetán,C50 - Tumor maligno de la mama
C50,2018,7,46,Total,>65,1,4257.0,0.019,1K,Chiapas,Jiquipilas,C50 - Tumor maligno de la mama
C50,2018,7,48,Total,>65,1,1664.0,0.049,1K,Chiapas,Juárez,C50 - Tumor maligno de la mama
C50,2018,7,57,Total,>65,1,4562.0,0.018,1K,Chiapas,Motozintla,C50 - Tumor maligno de la mama
C50,2018,7,59,Total,>65,1,7530.0,0.011,1K,Chiapas,Ocosingo,C50 - Tumor maligno de la mama
C50,2018,7,61,Total,>65,1,5271.0,0.016,1K,Chiapas,Ocozocoautla de Espinosa,C50 - Tumor maligno de la mama
C50,2018,7,69,Total,>65,1,4592.0,0.018,1K,Chiapas,Pijijiapan,C50 - Tumor maligno de la mama
C50,2018,7,71,Total,>65,1,2319.0,0.035,1K,Chiapas,Villa Comaltitlán,C50 - Tumor maligno de la mama
C50,2018,7,74,Total,>65,1,2136.0,0.038,1K,Chiapas,Reforma,C50 - Tumor maligno de la mama
